,T0,T1,T2,E_3
T0,-0.79,-0.42,-0.29,0.0
T1,-0.69,-1.71,0.0,-0.3
T2,-0.03,0.45,-2.12,0.22
E_3,0.01,-0.23,0.0,-1.91
