,T0,T1,T2,C_2
T0,-0.74,-0.73,-0.26,-0.3
T1,-0.42,-1.8,0.0,0.09
T2,-0.0,0.36,-2.09,-0.0
C_2,-0.37,0.01,-0.0,-1.69
