,T0,T1,T2,E_0
T0,-0.84,-0.19,-0.14,0.38
T1,-1.09,-1.67,-0.0,-0.3
T2,-0.22,0.49,-2.06,0.27
E_0,0.0,-0.01,0.0,-2.73
