,T0,T1,T2,A_0
T0,-0.78,-0.75,-0.23,-0.0
T1,-0.38,-1.76,0.0,-0.85
T2,-0.0,0.41,-2.06,-0.49
A_0,-0.25,-0.22,-0.3,-2.32
