,T0,T1,T2,C_0
T0,-0.76,-0.96,-0.27,-0.0
T1,-0.27,-1.82,0.02,0.0
T2,-0.0,0.37,-2.08,-0.03
C_0,-0.93,0.16,-0.0,-1.54
