,T0,T1,T2,C_0
T0,-0.69,-0.65,-0.0,-0.0
T1,-0.0,-2.04,0.0,0.0
T2,0.27,0.0,-2.14,-0.43
C_0,-0.44,0.1,-0.0,-1.74
