,T0,T1,T2,E_0
T0,-0.71,-0.31,0.0,-0.0
T1,-0.24,-1.97,0.0,-0.0
T2,0.21,0.0,-2.19,0.43
E_0,-0.16,-0.03,0.0,-2.53
