,T0,T1,T2,B_1
T0,-0.73,-0.69,0.26,0.08
T1,-0.0,-2.04,0.0,0.0
T2,0.0,0.0,-2.06,-0.07
B_1,-0.0,0.25,-0.35,-0.07
