,T0,T1,T2,C_2
T0,-0.69,-0.5,-0.0,-0.04
T1,-0.08,-2.03,0.0,0.07
T2,0.25,0.0,-2.16,-0.17
C_2,-0.78,0.02,0.0,-1.67
