,T0,T1,T2,C_1
T0,-0.67,-0.41,-0.0,-0.29
T1,-0.13,-2.08,0.0,0.5
T2,0.26,0.0,-2.15,-0.24
C_1,-0.96,0.0,-0.0,-1.64
