,T0,T1,T2,C_3
T0,-0.66,-0.3,0.24,-0.23
T1,-0.22,-1.98,0.0,-0.0
T2,0.0,0.0,-2.1,0.0
C_3,-0.0,-0.0,-0.38,-0.4
