,T0,T1,T2,E_3
T0,-1.17,0.11,0.38,0.48
T1,-1.27,-1.83,0.13,-0.11
T2,-1.0,-0.0,-1.98,0.47
E_3,-1.17,-0.0,-0.0,-1.54
