,T0,T1,T2,C_3
T0,-0.72,-0.03,0.11,-1.24
T1,-0.35,-1.95,-0.0,0.0
T2,-0.0,-0.0,-2.07,-0.0
C_3,-0.22,0.12,-0.3,-0.3
