,T0,T1,T2,E_1
T0,-1.05,0.0,0.0,-0.0
T1,-0.81,-1.87,-0.11,-0.0
T2,-0.17,0.15,-2.06,0.14
E_1,0.13,-0.45,0.0,-2.54
