,T0,T1,T2,C_2
T0,-0.77,-0.52,0.01,-0.29
T1,-0.51,-1.97,0.33,0.18
T2,0.17,0.41,-2.1,-0.06
C_2,-0.61,0.0,-0.0,-1.59
