,T0,T1,T2,E_0
T0,-0.87,-0.16,0.01,0.64
T1,-1.01,-1.82,0.0,-0.1
T2,0.0,0.68,-2.15,0.62
E_0,-0.72,-0.08,-0.61,-2.39
