,T0,T1,T2,E_2
T0,-0.9,-0.06,-0.0,0.67
T1,-1.27,-1.8,0.01,-0.0
T2,-0.04,0.7,-2.16,0.6
E_2,-0.88,-0.24,-0.2,-1.99
