,T0,T1,T2,C_2
T0,-0.62,-0.37,0.0,-0.4
T1,-0.46,-1.96,0.0,0.04
T2,0.45,0.44,-2.19,-0.0
C_2,-0.25,0.16,-0.3,-1.68
