,T0,T1,T2,E_0
T0,-0.74,-0.19,0.33,0.59
T1,-0.82,-1.89,-0.0,-0.0
T2,0.0,0.52,-2.09,0.61
E_0,-0.24,-0.4,-0.09,-2.42
