,T0,T1,T2,C_0
T0,-0.86,-0.37,0.0,-0.25
T1,-0.72,-1.87,0.0,-0.05
T2,0.17,0.49,-1.95,-0.04
C_0,-0.56,-0.01,-0.17,-1.76
