,T0,T1,T2,C_2
T0,-0.83,-0.38,0.0,-0.47
T1,-0.68,-1.88,0.0,-0.01
T2,0.19,0.46,-1.96,0.02
C_2,-0.3,-0.05,0.0,-1.62
