,T0,T1,T2,B_2
T0,-0.87,-0.66,-0.0,-0.0
T1,-0.47,-1.92,0.0,0.0
T2,0.2,0.44,-1.93,-0.19
B_2,-0.11,0.0,-0.0,-1.53
