,T0,T1,T2,C_1
T0,-0.92,-0.28,0.06,0.08
T1,-0.98,-1.93,-0.01,0.42
T2,0.0,0.15,-2.07,-0.09
C_1,-1.11,-0.38,-0.0,-1.64
