,T0,T1,T2,E_2
T0,-0.91,-0.65,-0.0,0.34
T1,-0.52,-1.95,-0.0,-0.0
T2,-0.01,0.05,-2.16,0.71
E_2,-0.56,-0.23,-0.38,-1.91
