,T0,T1,T2,E_1
T0,-0.87,-0.72,0.2,0.67
T1,-0.32,-1.94,0.03,0.11
T2,-0.12,0.6,-2.11,0.47
E_1,-0.75,-0.61,-0.15,-2.3
