,T0,T1,T2,C_1
T0,-0.59,-0.61,-0.02,-0.77
T1,-1.17,-2.0,-0.0,0.18
T2,-0.0,1.42,-1.89,-0.28
C_1,-0.02,-0.5,0.89,-2.02
