,T0,T1,T2,E_3
T0,-0.6,-0.58,-0.0,-0.53
T1,-1.23,-1.94,-0.0,-0.26
T2,-0.11,1.42,-1.92,0.3
E_3,-0.0,0.0,-0.0,-1.97
