,T0,T1,T2,E_2
T0,-0.64,-0.52,-0.1,0.0
T1,-1.34,-1.94,0.0,-0.17
T2,-0.01,1.44,-1.88,-0.43
E_2,-0.26,-0.01,-0.8,-2.1
