,T0,T1,T2,E_0
T0,-0.62,-0.65,-0.18,-0.0
T1,-1.13,-1.98,0.0,-0.0
T2,-0.0,1.39,-1.96,0.57
E_0,-0.0,-0.0,0.0,-2.3
