,T0,T1,T2,C_2
T0,-0.61,-0.5,-0.13,-0.33
T1,-1.34,-1.95,0.0,0.0
T2,-0.0,1.41,-1.91,0.0
C_2,-0.0,0.0,0.01,-1.81
