,T0,T1,T2,C_3
T0,-0.74,-0.69,-0.17,0.0
T1,-0.07,-2.02,0.0,0.14
T2,0.42,0.58,-2.24,-0.06
C_3,-0.74,0.22,0.0,-0.24
