,T0,T1,T2,E_0
T0,-0.97,-0.71,0.04,0.34
T1,-0.28,-1.73,-0.0,-0.0
T2,-0.27,0.88,-2.03,0.47
E_0,-0.01,-0.14,-0.06,-2.45
