,T0,T1,T2,C_3
T0,-0.62,-0.93,0.16,-1.89
T1,-0.02,-1.97,0.02,0.43
T2,-0.01,0.82,-2.0,-0.09
C_3,0.4,-0.4,-0.38,-0.51
