,T0,T1,T2,E_1
T0,-0.99,-0.7,0.01,0.49
T1,-0.29,-1.75,0.0,0.27
T2,-0.25,0.87,-2.03,0.54
E_1,-1.04,-1.3,-0.15,-2.26
