,T0,T1,T2,C_1
T0,-0.92,-1.01,-0.12,0.02
T1,-0.08,-1.81,0.01,0.23
T2,0.01,0.92,-2.0,-0.61
C_1,-0.57,0.13,0.0,-1.82
