,T0,T1,T2,C_3
T0,-0.66,-0.71,0.37,-0.53
T1,-0.0,-1.94,-0.0,0.31
T2,0.0,0.37,-2.08,-0.0
C_3,-0.56,0.0,-0.0,-0.25
