,T0,T1,T2,E_3
T0,-0.82,-0.65,0.16,0.17
T1,-0.06,-1.77,-0.0,-0.3
T2,0.0,0.46,-2.15,0.36
E_3,0.0,-0.03,0.0,-1.88
