,T0,T1,T2,E_0
T0,-0.81,-0.75,0.23,0.02
T1,-0.01,-1.8,-0.0,-0.26
T2,0.0,0.46,-2.12,0.3
E_0,0.0,-0.08,0.0,-2.73
