,T0,T1,T2,C_0
T0,-0.78,-0.8,0.28,-0.24
T1,-0.0,-1.82,-0.0,-0.0
T2,0.0,0.42,-2.11,0.09
C_0,-0.96,0.0,0.0,-1.48
