,T0,T1,T2,C_0
T0,-0.81,-0.83,-0.0,-0.38
T1,-0.02,-1.89,0.0,0.0
T2,-0.06,0.41,-2.17,-0.03
C_0,-0.11,0.0,-0.0,-1.63
