,T0,T1,T2,E_0
T0,-0.85,-0.76,-0.0,-0.0
T1,-0.07,-1.86,0.0,-0.33
T2,-0.12,0.45,-2.17,-0.0
E_0,-0.09,-0.41,-0.0,-2.57
