,T0,T1,T2,B_2
T0,-0.84,-0.95,-0.0,-0.0
T1,-0.0,-1.89,0.0,0.0
T2,-0.07,0.47,-2.13,-0.38
B_2,-0.15,0.25,-0.44,-1.56
