,T0,T1,T2,B_0
T0,-0.82,-0.85,0.0,-0.24
T1,-0.06,-1.95,0.0,0.44
T2,-0.16,0.4,-2.15,-0.0
B_0,-0.0,0.0,-0.59,-1.61
