,T0,T1,T2,E_1
T0,-0.93,-0.54,0.02,0.21
T1,-0.83,-1.93,0.0,-0.0
T2,0.0,0.13,-2.2,-0.13
E_1,-0.19,-0.26,-0.45,-2.3
