,T0,T1,T2,C_1
T0,-0.89,-0.79,-0.19,-0.01
T1,-0.55,-2.01,-0.4,0.43
T2,0.22,0.38,-2.24,-0.54
C_1,-0.68,-0.41,0.45,-1.71
