,T0,T1,T2,C_3
T0,-0.78,-0.65,0.0,-0.4
T1,-0.6,-1.98,0.01,0.04
T2,0.11,0.08,-2.23,-0.01
C_3,-0.51,0.0,-0.02,-0.28
