,T0,T1,T2,E_2
T0,-0.68,-0.78,0.36,0.01
T1,-0.27,-1.98,-0.0,-0.0
T2,0.0,1.04,-2.18,-0.0
E_2,0.0,-0.07,0.01,-2.1
