,T0,T1,T2,C_3
T0,-0.5,-0.36,0.48,-0.85
T1,-0.47,-1.94,-0.0,0.04
T2,-0.02,1.03,-2.25,0.2
C_3,0.0,0.0,-0.71,-0.36
