,T0,T1,T2,C_3
T0,-0.47,-0.44,0.01,-0.29
T1,-0.42,-1.91,0.0,0.0
T2,0.28,0.3,-2.03,-0.0
C_3,-0.0,0.51,-0.26,-0.34
