,T0,T1,T2,B_2
T0,-0.52,-1.06,0.0,-0.0
T1,-0.07,-2.01,0.0,0.0
T2,0.29,0.22,-2.03,-0.01
B_2,-0.11,0.13,-0.07,-1.53
