,T0,T1,T2,C_2
T0,-0.5,-0.62,0.0,-0.39
T1,-0.31,-1.94,0.0,-0.03
T2,0.3,0.29,-2.04,0.0
C_2,-0.58,-0.01,0.0,-1.67
