,T0,T1,T2,C_2
T0,-0.79,-0.41,0.0,-0.46
T1,-0.39,-2.01,0.0,0.16
T2,0.2,0.62,-2.2,-0.05
C_2,-0.32,0.0,-0.0,-1.64
