,T0,T1,T2,C_1
T0,-0.78,-0.11,0.01,-0.96
T1,-0.68,-1.95,-0.0,0.17
T2,0.18,0.67,-2.19,-0.16
C_1,-0.25,-0.01,-0.0,-1.79
