,T0,T1,T2,A_1
T0,-0.81,-0.88,0.0,0.0
T1,-0.05,-2.03,0.0,-0.57
T2,0.23,0.6,-2.18,-0.49
A_1,-0.11,-0.0,-0.74,-2.18
