,T0,T1,T2,E_1
T0,-0.58,-1.35,0.03,-0.01
T1,-0.37,-2.12,-0.0,-0.0
T2,-0.0,1.23,-2.07,-0.33
E_1,-0.04,-0.31,-0.01,-2.58
