,T0,T1,T2,C_1
T0,-0.57,-1.84,0.02,0.0
T1,-0.21,-2.16,-0.0,-0.0
T2,0.0,1.18,-2.1,0.16
C_1,-0.73,0.55,0.0,-1.72
