,T0,T1,T2,E_3
T0,-0.58,-1.52,0.01,-0.0
T1,-0.3,-2.12,-0.0,-0.16
T2,0.0,1.21,-2.08,0.0
E_3,-0.09,-0.0,-0.0,-1.82
