,T0,T1,T2,C_3
T0,-0.58,-1.62,0.11,-0.0
T1,-0.28,-2.14,-0.0,0.0
T2,-0.0,1.2,-2.05,-0.09
C_3,-0.04,0.13,-0.0,-0.46
