,T0,T1,T2,E_2
T0,-0.58,-1.57,0.03,-0.0
T1,-0.29,-2.14,-0.0,-0.03
T2,-0.0,1.22,-2.07,-0.14
E_2,-0.5,-0.0,-0.39,-2.28
