,T0,T1,T2,E_0
T0,-0.79,-0.53,0.0,-0.0
T1,-0.13,-1.87,0.0,0.03
T2,0.7,0.37,-2.3,-0.28
E_0,-0.15,0.01,-0.06,-2.6
