,T0,T1,T2,C_3
T0,-0.78,-0.71,0.0,-0.02
T1,-0.01,-1.9,0.0,0.0
T2,0.74,0.4,-2.23,-0.32
C_3,-1.08,0.16,-0.01,-0.3
