,T0,T1,T2,C_0
T0,-0.68,-1.12,-0.26,0.21
T1,-0.62,-2.0,-0.0,-0.07
T2,0.24,1.6,-2.15,-0.11
C_0,-0.38,0.09,0.03,-1.61
