,T0,T1,T2,E_3
T0,-0.68,-1.02,-0.02,-0.02
T1,-0.84,-2.08,0.89,-0.08
T2,-0.0,1.14,-2.06,0.51
E_3,-0.28,-0.32,-0.01,-1.81
