,T0,T1,T2,E_2
T0,-0.72,-0.92,0.0,0.46
T1,-0.88,-2.0,0.01,0.39
T2,-0.0,1.58,-2.1,0.09
E_2,-0.93,-0.91,-0.49,-1.98
